id,title,difficulty,source
P363,Outstanding Impressionist,Easy,https://codeforces.com/problemset/problem/2053/B
P364,Tender Carpenter,Easy,https://codeforces.com/problemset/problem/2053/A
P365,Managing Cluster,Very Hard,https://codeforces.com/problemset/problem/2052/M
P366,Legacy Screensaver,Very Hard,https://codeforces.com/problemset/problem/2052/L
P367,Knowns and Unknowns,Very Hard,https://codeforces.com/problemset/problem/2052/K
P368,Judicious Watching,Hard,https://codeforces.com/problemset/problem/2052/J
P369,Incompetent Delivery Guy,Very Hard,https://codeforces.com/problemset/problem/2052/I
P370,Hunting Hoglins in Hogwarts,Very Hard,https://codeforces.com/problemset/problem/2052/H
P371,Geometric Balance,Very Hard,https://codeforces.com/problemset/problem/2052/G
P372,Fix Flooded Floor,Mid,https://codeforces.com/problemset/problem/2052/F
P373,Expression Correction,Mid,https://codeforces.com/problemset/problem/2052/E
P374,DAG Serialization,Hard,https://codeforces.com/problemset/problem/2052/D
P375,Cactus without Bridges,Very Hard,https://codeforces.com/problemset/problem/2052/C
P376,BitBitJump,Hard,https://codeforces.com/problemset/problem/2052/B
P377,Adrenaline Rush,Mid,https://codeforces.com/problemset/problem/2052/A
P378,Snakes,Hard,https://codeforces.com/problemset/problem/2051/G
P379,Joker,Hard,https://codeforces.com/problemset/problem/2051/F
P380,Best Price,Mid,https://codeforces.com/problemset/problem/2051/E
P381,Counting Pairs,Easy,https://codeforces.com/problemset/problem/2051/D
P382,Preparing for the Exam,Easy,https://codeforces.com/problemset/problem/2051/C
P383,Journey,Easy,https://codeforces.com/problemset/problem/2051/B
P384,Preparing for the Olympiad,Easy,https://codeforces.com/problemset/problem/2051/A
P385,Tree Destruction,Mid,https://codeforces.com/problemset/problem/2050/G
P386,Maximum modulo equality,Mid,https://codeforces.com/problemset/problem/2050/F
P387,Three Strings,Mid,https://codeforces.com/problemset/problem/2050/E
P388,Digital string maximization,Mid,https://codeforces.com/problemset/problem/2050/D
P389,Uninteresting Number,Easy,https://codeforces.com/problemset/problem/2050/C
P390,Transfusion,Easy,https://codeforces.com/problemset/problem/2050/B
P391,Line Breaks,Easy,https://codeforces.com/problemset/problem/2050/A
P392,MEX OR Mania,Very Hard,https://codeforces.com/problemset/problem/2049/F
P393,Broken Queries,Hard,https://codeforces.com/problemset/problem/2049/E
P394,Shift + Esc,Mid,https://codeforces.com/problemset/problem/2049/D
P395,MEX Cycle,Mid,https://codeforces.com/problemset/problem/2049/C
P396,pspspsps,Mid,https://codeforces.com/problemset/problem/2049/B
P397,MEX Destruction,Easy,https://codeforces.com/problemset/problem/2049/A
P398,Kevin and Puzzle (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2048/I2
P399,Kevin and Puzzle (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2048/I1
P400,Kevin and Strange Operation,Very Hard,https://codeforces.com/problemset/problem/2048/H
P401,Kevin and Matrices,Very Hard,https://codeforces.com/problemset/problem/2048/G
P402,Kevin and Math Class,Very Hard,https://codeforces.com/problemset/problem/2048/F
P403,Kevin and Bipartite Graph,Hard,https://codeforces.com/problemset/problem/2048/E
P404,Kevin and Competition Memories,Mid,https://codeforces.com/problemset/problem/2048/D
P405,Kevin and Binary Strings,Easy,https://codeforces.com/problemset/problem/2048/C
P406,Kevin and Permutation,Easy,https://codeforces.com/problemset/problem/2048/B
P407,Kevin and Combination Lock,Easy,https://codeforces.com/problemset/problem/2048/A
P408,Replace Character,Easy,https://codeforces.com/problemset/problem/2047/B
P409,Alyona and a Square Jigsaw Puzzle,Easy,https://codeforces.com/problemset/problem/2047/A
P410,Yandex Cuneiform (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2046/F2
P411,Yandex Cuneiform (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2046/F1
P412,Cheops and a Contest (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2046/E2
P413,Cheops and a Contest (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2046/E1
P414,For the Emperor!,Very Hard,https://codeforces.com/problemset/problem/2046/D
P415,Adventurers,Hard,https://codeforces.com/problemset/problem/2046/C
P416,Move Back at a Cost,Mid,https://codeforces.com/problemset/problem/2046/B
P417,Swap Columns and Find a Path,Easy,https://codeforces.com/problemset/problem/2046/A
P418,Mirror Maze,Mid,https://codeforces.com/problemset/problem/2045/M
P419,Buggy DFS,Very Hard,https://codeforces.com/problemset/problem/2045/L
P420,GCDDCG,Very Hard,https://codeforces.com/problemset/problem/2045/K
P421,Xorderable Array,Very Hard,https://codeforces.com/problemset/problem/2045/J
P422,Microwavable Subsequence,Hard,https://codeforces.com/problemset/problem/2045/I
P423,Missing Separators,Hard,https://codeforces.com/problemset/problem/2045/H
P424,X Aura,Hard,https://codeforces.com/problemset/problem/2045/G
P425,Grid Game 3-angle,Very Hard,https://codeforces.com/problemset/problem/2045/F
P426,Narrower Passageway,Very Hard,https://codeforces.com/problemset/problem/2045/E
P427,Aquatic Dragon,Very Hard,https://codeforces.com/problemset/problem/2045/D
P428,Saraga,Mid,https://codeforces.com/problemset/problem/2045/C
P429,ICPC Square,Hard,https://codeforces.com/problemset/problem/2045/B
P430,Scrambled Scrabble,Mid,https://codeforces.com/problemset/problem/2045/A
P431,Hard Demon Problem,Hard,https://codeforces.com/problemset/problem/2044/H
P432,Medium Demon Problem (hard version),Mid,https://codeforces.com/problemset/problem/2044/G2
P433,Medium Demon Problem (easy version),Mid,https://codeforces.com/problemset/problem/2044/G1
P434,Easy Demon Problem,Mid,https://codeforces.com/problemset/problem/2044/F
P435,Insane Problem,Mid,https://codeforces.com/problemset/problem/2044/E
P436,Harder Problem,Easy,https://codeforces.com/problemset/problem/2044/D
P437,Hard Problem,Easy,https://codeforces.com/problemset/problem/2044/C
P438,Normal Problem,Easy,https://codeforces.com/problemset/problem/2044/B
P439,Easy Problem,Easy,https://codeforces.com/problemset/problem/2044/A
P440,Problem with Queries,Very Hard,https://codeforces.com/problemset/problem/2043/G
P441,Nim,Very Hard,https://codeforces.com/problemset/problem/2043/F
P442,Matrix Transformation,Hard,https://codeforces.com/problemset/problem/2043/E
P443,Problem about GCD,Mid,https://codeforces.com/problemset/problem/2043/D
P444,Sums on Segments,Mid,https://codeforces.com/problemset/problem/2043/C
P445,Digits,Easy,https://codeforces.com/problemset/problem/2043/B
P446,Coin Transformation,Easy,https://codeforces.com/problemset/problem/2043/A
P447,Two Subarrays,Very Hard,https://codeforces.com/problemset/problem/2042/F
P448,Vertex Pairs,Very Hard,https://codeforces.com/problemset/problem/2042/E
P449,Recommendations,Mid,https://codeforces.com/problemset/problem/2042/D
P450,Competitive Fishing,Mid,https://codeforces.com/problemset/problem/2042/C
P451,Game with Colored Marbles,Easy,https://codeforces.com/problemset/problem/2042/B
P452,Greedy Monocarp,Easy,https://codeforces.com/problemset/problem/2042/A
P453,Railway Construction,Very Hard,https://codeforces.com/problemset/problem/2041/N
P454,Selection Sort,Hard,https://codeforces.com/problemset/problem/2041/M
P455,Building Castle,Very Hard,https://codeforces.com/problemset/problem/2041/L
P456,Trophic Balance Species,Very Hard,https://codeforces.com/problemset/problem/2041/K
P457,Bottle Arrangement,Very Hard,https://codeforces.com/problemset/problem/2041/J
P458,Auto Complete,Hard,https://codeforces.com/problemset/problem/2041/I
P459,Sheet Music,Hard,https://codeforces.com/problemset/problem/2041/H
P460,Grid Game,Very Hard,https://codeforces.com/problemset/problem/2041/G
P461,Segmentation Folds,Hard,https://codeforces.com/problemset/problem/2041/F
P462,Beautiful Array,Easy,https://codeforces.com/problemset/problem/2041/E
P463,Drunken Maze,Mid,https://codeforces.com/problemset/problem/2041/D
P464,Cube,Hard,https://codeforces.com/problemset/problem/2041/C
P465,Bowling Frame,Easy,https://codeforces.com/problemset/problem/2041/B
P466,The Bento Box Adventure,Mid,https://codeforces.com/problemset/problem/2041/A
P467,Number of Cubes,Very Hard,https://codeforces.com/problemset/problem/2040/F
P468,Control of Randomness,Hard,https://codeforces.com/problemset/problem/2040/E
P469,Non Prime Tree,Mid,https://codeforces.com/problemset/problem/2040/D
P470,Ordered Permutations,Mid,https://codeforces.com/problemset/problem/2040/C
P471,Paint a Strip,Easy,https://codeforces.com/problemset/problem/2040/B
P472,Game of Division,Easy,https://codeforces.com/problemset/problem/2040/A
P473,Cool Swap Walk (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2039/H2
P474,Cool Swap Walk (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2039/H1
P475,Shohag Loves Pebae,Very Hard,https://codeforces.com/problemset/problem/2039/G
P476,Shohag Loves Counting (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2039/F2
P477,Shohag Loves Counting (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2039/F1
P478,Shohag Loves Inversions,Hard,https://codeforces.com/problemset/problem/2039/E
P479,Shohag Loves GCD,Mid,https://codeforces.com/problemset/problem/2039/D
P480,Shohag Loves XOR (Hard Version),Mid,https://codeforces.com/problemset/problem/2039/C2
P481,Shohag Loves XOR (Easy Version),Easy,https://codeforces.com/problemset/problem/2039/C1
P482,Shohag Loves Strings,Easy,https://codeforces.com/problemset/problem/2039/B
P483,Shohag Loves Mod,Easy,https://codeforces.com/problemset/problem/2039/A
P484,Fixing the Expression,Easy,https://codeforces.com/problemset/problem/2038/N
P485,Royal Flush,Very Hard,https://codeforces.com/problemset/problem/2038/M
P486,Bridge Renovation,Mid,https://codeforces.com/problemset/problem/2038/L
P487,Grid Walk,Hard,https://codeforces.com/problemset/problem/2038/K
P488,Waiting for...,Easy,https://codeforces.com/problemset/problem/2038/J
P489,Polyathlon,Very Hard,https://codeforces.com/problemset/problem/2038/I
P490,Galactic Council,Very Hard,https://codeforces.com/problemset/problem/2038/H
P491,Guess One Character,Mid,https://codeforces.com/problemset/problem/2038/G
P492,Alternative Platforms,Very Hard,https://codeforces.com/problemset/problem/2038/F
P493,Barrels,Very Hard,https://codeforces.com/problemset/problem/2038/E
P494,Divide OR Conquer,Hard,https://codeforces.com/problemset/problem/2038/D
P495,DIY,Mid,https://codeforces.com/problemset/problem/2038/C
P496,Make It Equal,Hard,https://codeforces.com/problemset/problem/2038/B
P497,Bonus Project,Mid,https://codeforces.com/problemset/problem/2038/A
P498,Natlan Exploring,Hard,https://codeforces.com/problemset/problem/2037/G
P499,Ardent Flames,Hard,https://codeforces.com/problemset/problem/2037/F
P500,Kachina's Favorite Binary String,Mid,https://codeforces.com/problemset/problem/2037/E
P501,Sharky Surfing,Mid,https://codeforces.com/problemset/problem/2037/D
P502,Superultra's Favorite Permutation,Easy,https://codeforces.com/problemset/problem/2037/C
P503,Intercepted Inputs,Easy,https://codeforces.com/problemset/problem/2037/B
P504,Twice,Easy,https://codeforces.com/problemset/problem/2037/A
P505,Library of Magic,Hard,https://codeforces.com/problemset/problem/2036/G
P506,XORificator 3000,Mid,https://codeforces.com/problemset/problem/2036/F
P507,Reverse the Rivers,Mid,https://codeforces.com/problemset/problem/2036/E
P508,I Love 1543,Mid,https://codeforces.com/problemset/problem/2036/D
P509,Anya and 1100,Easy,https://codeforces.com/problemset/problem/2036/C
P510,Startup,Easy,https://codeforces.com/problemset/problem/2036/B
P511,Quintomania,Easy,https://codeforces.com/problemset/problem/2036/A
P512,Peak Productivity Forces,Very Hard,https://codeforces.com/problemset/problem/2035/H
P513,Go Learn! (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2035/G2
P514,Go Learn! (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2035/G1
P515,Tree Operations,Very Hard,https://codeforces.com/problemset/problem/2035/F
P516,Monster,Hard,https://codeforces.com/problemset/problem/2035/E
P517,Yet Another Real Number Problem,Mid,https://codeforces.com/problemset/problem/2035/D
P518,Alya and Permutation,Mid,https://codeforces.com/problemset/problem/2035/C
P519,Everyone Loves Tres,Easy,https://codeforces.com/problemset/problem/2035/B
P520,Sliding,Easy,https://codeforces.com/problemset/problem/2035/A
P521,Rayan vs. Rayaneh,Very Hard,https://codeforces.com/problemset/problem/2034/H
P522,Simurgh's Watch (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2034/G2
P523,Simurgh's Watch (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2034/G1
P524,Khayyam's Royal Decree (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2034/F2
P525,Khayyam's Royal Decree (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2034/F1
P526,Permutations Harmony,Hard,https://codeforces.com/problemset/problem/2034/E
P527,Darius' Wisdom,Mid,https://codeforces.com/problemset/problem/2034/D
P528,Trapped in the Witch's Labyrinth,Mid,https://codeforces.com/problemset/problem/2034/C
P529,Rakhsh's Revival,Easy,https://codeforces.com/problemset/problem/2034/B
P530,King Keykhosrow's Mystery,Easy,https://codeforces.com/problemset/problem/2034/A
P531,Sakurako and Chefir,Hard,https://codeforces.com/problemset/problem/2033/G
P532,Kosuke's Sloth,Mid,https://codeforces.com/problemset/problem/2033/F
P533,"Sakurako, Kosuke, and the Permutation",Mid,https://codeforces.com/problemset/problem/2033/E
P534,Kousuke's Assignment,Mid,https://codeforces.com/problemset/problem/2033/D
P535,Sakurako's Field Trip,Mid,https://codeforces.com/problemset/problem/2033/C
P536,Sakurako and Water,Easy,https://codeforces.com/problemset/problem/2033/B
P537,Sakurako and Kosuke,Easy,https://codeforces.com/problemset/problem/2033/A
P538,Peanuts,Very Hard,https://codeforces.com/problemset/problem/2032/F
P539,Balanced,Hard,https://codeforces.com/problemset/problem/2032/E
P540,Genokraken,Mid,https://codeforces.com/problemset/problem/2032/D
P541,Trinity,Mid,https://codeforces.com/problemset/problem/2032/C
P542,Medians,Easy,https://codeforces.com/problemset/problem/2032/B
P543,Circuit,Easy,https://codeforces.com/problemset/problem/2032/A
P544,Penchick and Even Medians,Very Hard,https://codeforces.com/problemset/problem/2031/F
P545,Penchick and Chloe's Trees,Hard,https://codeforces.com/problemset/problem/2031/E
P546,Penchick and Desert Rabbit,Mid,https://codeforces.com/problemset/problem/2031/D
P547,Penchick and BBQ Buns,Mid,https://codeforces.com/problemset/problem/2031/C
P548,Penchick and Satay Sticks,Easy,https://codeforces.com/problemset/problem/2031/B
P549,Penchick and Modern Monument,Easy,https://codeforces.com/problemset/problem/2031/A
P550,The Destruction of the Universe (Hard Version),Very Hard,https://codeforces.com/problemset/problem/2030/G2
P551,The Destruction of the Universe (Easy Version),Very Hard,https://codeforces.com/problemset/problem/2030/G1
P552,Orangutan Approved Subarrays,Hard,https://codeforces.com/problemset/problem/2030/F
P553,MEXimize the Score,Hard,https://codeforces.com/problemset/problem/2030/E
P554,QED's Favorite Permutation,Mid,https://codeforces.com/problemset/problem/2030/D
P555,A TRUE Battle,Easy,https://codeforces.com/problemset/problem/2030/C
P556,Minimise Oneness,Easy,https://codeforces.com/problemset/problem/2030/B
P557,A Gift From Orangutan,Easy,https://codeforces.com/problemset/problem/2030/A
P558,Variance Challenge,Very Hard,https://codeforces.com/problemset/problem/2029/I
