subject_id,relation,object_id
P403,考察,KP12
P403,考察,KP13
P403,考察,KP9
P404,考察,KP1
P404,考察,KP2
P404,考察,KP3
P404,考察,KP9
P404,考察,KP6
P404,考察,KP10
P405,考察,KP23
P405,考察,KP2
P405,考察,KP9
P405,考察,KP5
P405,考察,KP11
P406,考察,KP12
P406,考察,KP9
P407,考察,KP2
P407,考察,KP9
P407,考察,KP5
P407,考察,KP8
P407,考察,KP22
P408,考察,KP2
P408,考察,KP16
P408,考察,KP9
P408,考察,KP11
P409,考察,KP5
P409,考察,KP8
P410,考察,KP12
P410,考察,KP3
P410,考察,KP9
P410,考察,KP5
P411,考察,KP12
P411,考察,KP3
P411,考察,KP9
P412,考察,KP9
P412,考察,KP5
P413,考察,KP12
P413,考察,KP9
P414,考察,KP29
P414,考察,KP13
P415,考察,KP1
P415,考察,KP3
P415,考察,KP9
P415,考察,KP6
P415,考察,KP15
P415,考察,KP10
P416,考察,KP1
P416,考察,KP3
P416,考察,KP9
P416,考察,KP6
P417,考察,KP9
P417,考察,KP6
P418,考察,KP2
P418,考察,KP21
P418,考察,KP13
P418,考察,KP5
P419,考察,KP12
P421,考察,KP23
P421,考察,KP3
P422,考察,KP3
P423,考察,KP4
P423,考察,KP6
P423,考察,KP34
P423,考察,KP11
P424,考察,KP13
P424,考察,KP8
P424,考察,KP25
P425,考察,KP26
P425,考察,KP8
P426,考察,KP16
P426,考察,KP3
P428,考察,KP9
P428,考察,KP11
P429,考察,KP8
P429,考察,KP22
P430,考察,KP2
P430,考察,KP9
P431,考察,KP12
P431,考察,KP3
P431,考察,KP4
P431,考察,KP5
P431,考察,KP8
P432,考察,KP21
P432,考察,KP4
P432,考察,KP24
P432,考察,KP13
P432,考察,KP5
P432,考察,KP17
P433,考察,KP21
P433,考察,KP35
P433,考察,KP13
P433,考察,KP5
P433,考察,KP17
P434,考察,KP1
P434,考察,KP2
P434,考察,KP3
P434,考察,KP8
P434,考察,KP22
P435,考察,KP1
P435,考察,KP9
P435,考察,KP5
P435,考察,KP8
P435,考察,KP22
P436,考察,KP12
P436,考察,KP9
P436,考察,KP8
P437,考察,KP9
P437,考察,KP8
P438,考察,KP5
P438,考察,KP11
P439,考察,KP2
P439,考察,KP8
P440,考察,KP2
P440,考察,KP3
P440,考察,KP5
P441,考察,KP23
P441,考察,KP2
P441,考察,KP16
P441,考察,KP4
P441,考察,KP26
P441,考察,KP9
P441,考察,KP5
P441,考察,KP25
P442,考察,KP23
P442,考察,KP2
P442,考察,KP3
P442,考察,KP21
P442,考察,KP13
P442,考察,KP9
P442,考察,KP5
P443,考察,KP2
P443,考察,KP29
P443,考察,KP8
P443,考察,KP22
P444,考察,KP1
P444,考察,KP2
P444,考察,KP3
P444,考察,KP4
P444,考察,KP9
P444,考察,KP8
P445,考察,KP8
P445,考察,KP22
P446,考察,KP2
P446,考察,KP8
P447,考察,KP3
P447,考察,KP4
P447,考察,KP5
P447,考察,KP30
P448,考察,KP1
P448,考察,KP2
P448,考察,KP3
P448,考察,KP21
P448,考察,KP7
P448,考察,KP9
P448,考察,KP5
P448,考察,KP17
P449,考察,KP3
P449,考察,KP5
P449,考察,KP6
P449,考察,KP10
P450,考察,KP9
P451,考察,KP26
P451,考察,KP9
P452,考察,KP9
P452,考察,KP6
P454,考察,KP1
P454,考察,KP3
P454,考察,KP9
P454,考察,KP10
P456,考察,KP1
P456,考察,KP2
P456,考察,KP21
P456,考察,KP13
P457,考察,KP3
P457,考察,KP7
P457,考察,KP4
P457,考察,KP24
P457,考察,KP9
P458,考察,KP1
P458,考察,KP3
P458,考察,KP20
P458,考察,KP5
P458,考察,KP6
P458,考察,KP11
P458,考察,KP17
P459,考察,KP16
P459,考察,KP4
P459,考察,KP8
P461,考察,KP2
P461,考察,KP21
P461,考察,KP22
P462,考察,KP12
P462,考察,KP8
P463,考察,KP2
P463,考察,KP21
P463,考察,KP13
P463,考察,KP25
P464,考察,KP23
P464,考察,KP21
P464,考察,KP4
P465,考察,KP1
P465,考察,KP2
P465,考察,KP8
P466,考察,KP5
P466,考察,KP6
P467,考察,KP16
P467,考察,KP4
P467,考察,KP8
P467,考察,KP22
P468,考察,KP16
P468,考察,KP21
P468,考察,KP4
P468,考察,KP13
P468,考察,KP9
P468,考察,KP8
P468,考察,KP27
P468,考察,KP17
P469,考察,KP2
P469,考察,KP12
P469,考察,KP21
P469,考察,KP9
P469,考察,KP22
P469,考察,KP17
P469,考察,KP10
P470,考察,KP23
P470,考察,KP16
P470,考察,KP12
P470,考察,KP9
P470,考察,KP8
P470,考察,KP10
P471,考察,KP12
P471,考察,KP9
P471,考察,KP8
P472,考察,KP26
P472,考察,KP8
P473,考察,KP12
P473,考察,KP12
P473,考察,KP12
P473,考察,KP5
P473,考察,KP6
P474,考察,KP12
P474,考察,KP5
P474,考察,KP6
P475,考察,KP8
P475,考察,KP22
P476,考察,KP4
P476,考察,KP22
P477,考察,KP16
P477,考察,KP4
P477,考察,KP8
P477,考察,KP22
P478,考察,KP16
P478,考察,KP4
P478,考察,KP5
P478,考察,KP8
P479,考察,KP12
P479,考察,KP9
P479,考察,KP8
P479,考察,KP22
P480,考察,KP23
P480,考察,KP2
P480,考察,KP8
P480,考察,KP22
P481,考察,KP23
P481,考察,KP2
P481,考察,KP8
P481,考察,KP22
P482,考察,KP12
P482,考察,KP9
P482,考察,KP5
P482,考察,KP11
P483,考察,KP12
P483,考察,KP22
P484,考察,KP5
P485,考察,KP4
P485,考察,KP5
P486,考察,KP2
P486,考察,KP4
P486,考察,KP9
P486,考察,KP8
P486,考察,KP10
P487,考察,KP2
P487,考察,KP4
P487,考察,KP9
P487,考察,KP8
P487,考察,KP22
P488,考察,KP9
P488,考察,KP5
P489,考察,KP1
P489,考察,KP3
P489,考察,KP20
P489,考察,KP34
P489,考察,KP11
P490,考察,KP29
P491,考察,KP12
P491,考察,KP5
P491,考察,KP28
P492,考察,KP16
P492,考察,KP3
P492,考察,KP31
P492,考察,KP8
P492,考察,KP6
P493,考察,KP3
P493,考察,KP9
P493,考察,KP8
P494,考察,KP1
P494,考察,KP23
P494,考察,KP3
P494,考察,KP4
P494,考察,KP5
P495,考察,KP3
P495,考察,KP19
P495,考察,KP9
P495,考察,KP6
P496,考察,KP1
P496,考察,KP2
P496,考察,KP9
P496,考察,KP8
P497,考察,KP26
P497,考察,KP9
P498,考察,KP23
P498,考察,KP16
P498,考察,KP3
P498,考察,KP4
P498,考察,KP8
P498,考察,KP22
P499,考察,KP1
P499,考察,KP3
P499,考察,KP8
P499,考察,KP6
P499,考察,KP10
P500,考察,KP4
P500,考察,KP9
P500,考察,KP28
P500,考察,KP10
P501,考察,KP3
P501,考察,KP9
P501,考察,KP10
P502,考察,KP12
P502,考察,KP9
P502,考察,KP8
P502,考察,KP22
P503,考察,KP2
P503,考察,KP5
P504,考察,KP5
P505,考察,KP1
P505,考察,KP12
P505,考察,KP7
P505,考察,KP28
P505,考察,KP8
P505,考察,KP22
P506,考察,KP23
P506,考察,KP4
P506,考察,KP22
P506,考察,KP10
P507,考察,KP1
P507,考察,KP12
P507,考察,KP3
P507,考察,KP9
P508,考察,KP2
P508,考察,KP5
P508,考察,KP30
P509,考察,KP2
P509,考察,KP5
P510,考察,KP9
P510,考察,KP6
P511,考察,KP5
P512,考察,KP12
P513,考察,KP7
P513,考察,KP4
P514,考察,KP4
P514,考察,KP17
P515,考察,KP1
P515,考察,KP2
P515,考察,KP21
P515,考察,KP4
P515,考察,KP17
P516,考察,KP1
P516,考察,KP2
P516,考察,KP12
P516,考察,KP9
P516,考察,KP5
P516,考察,KP8
P516,考察,KP15
P517,考察,KP1
P517,考察,KP3
P517,考察,KP7
P517,考察,KP9
P517,考察,KP5
P517,考察,KP8
P518,考察,KP23
P518,考察,KP12
P518,考察,KP8
P519,考察,KP12
P519,考察,KP9
P519,考察,KP8
P519,考察,KP22
P520,考察,KP5
P520,考察,KP8
P521,考察,KP2
P521,考察,KP21
P521,考察,KP4
P521,考察,KP22
P522,考察,KP9
P522,考察,KP5
P523,考察,KP12
P523,考察,KP9
P523,考察,KP5
P523,考察,KP6
P524,考察,KP16
P524,考察,KP4
P524,考察,KP8
P524,考察,KP6
P525,考察,KP16
P525,考察,KP4
P525,考察,KP8
P525,考察,KP6
P526,考察,KP16
P526,考察,KP12
P526,考察,KP9
P526,考察,KP20
P526,考察,KP8
P527,考察,KP12
P527,考察,KP9
P527,考察,KP5
P527,考察,KP6
P528,考察,KP12
P528,考察,KP21
P528,考察,KP13
P528,考察,KP5
P529,考察,KP3
P529,考察,KP9
P529,考察,KP5
P529,考察,KP10
P530,考察,KP2
P530,考察,KP18
P530,考察,KP8
P530,考察,KP22
P531,考察,KP3
P531,考察,KP21
P531,考察,KP4
P531,考察,KP9
P531,考察,KP17
P532,考察,KP2
P532,考察,KP8
P532,考察,KP22
P533,考察,KP2
P533,考察,KP3
P533,考察,KP21
P533,考察,KP24
P533,考察,KP13
P533,考察,KP9
P533,考察,KP8
P534,考察,KP3
P534,考察,KP4
P534,考察,KP24
P534,考察,KP9
P534,考察,KP8
P535,考察,KP4
P535,考察,KP9
P535,考察,KP10
P536,考察,KP2
P536,考察,KP12
P536,考察,KP9
P537,考察,KP12
P537,考察,KP5
P537,考察,KP8
P538,考察,KP16
P538,考察,KP4
P538,考察,KP26
P538,考察,KP8
P539,考察,KP12
P539,考察,KP3
P539,考察,KP9
P539,考察,KP5
P539,考察,KP8
P540,考察,KP12
P540,考察,KP3
P540,考察,KP13
P540,考察,KP9
P540,考察,KP5
P540,考察,KP28
P540,考察,KP17
P540,考察,KP10
P541,考察,KP1
P541,考察,KP8
P541,考察,KP6
P541,考察,KP10
P542,考察,KP12
P542,考察,KP9
P542,考察,KP5
P542,考察,KP8
P543,考察,KP9
P543,考察,KP5
P543,考察,KP8
P543,考察,KP22
P544,考察,KP1
P544,考察,KP12
P544,考察,KP28
P544,考察,KP27
P545,考察,KP3
P545,考察,KP21
P545,考察,KP4
P545,考察,KP9
P545,考察,KP5
P545,考察,KP8
P545,考察,KP6
P545,考察,KP17
P546,考察,KP1
P546,考察,KP3
P546,考察,KP21
P546,考察,KP4
P546,考察,KP24
P546,考察,KP9
P546,考察,KP5
P546,考察,KP10
P547,考察,KP12
P547,考察,KP8
P547,考察,KP22
P548,考察,KP2
P548,考察,KP9
P548,考察,KP6
P549,考察,KP12
P549,考察,KP4
P549,考察,KP9
P549,考察,KP8
P550,考察,KP16
P550,考察,KP8
P551,考察,KP16
P551,考察,KP9
P551,考察,KP8
P552,考察,KP1
P552,考察,KP3
P552,考察,KP4
P552,考察,KP9
P552,考察,KP5
P552,考察,KP10
P553,考察,KP16
P553,考察,KP3
P553,考察,KP4
P553,考察,KP9
P553,考察,KP5
P553,考察,KP8
P554,考察,KP3
P554,考察,KP5
P554,考察,KP6
P555,考察,KP2
P555,考察,KP26
P555,考察,KP9
P556,考察,KP16
P556,考察,KP12
P556,考察,KP26
P556,考察,KP8
P557,考察,KP12
P557,考察,KP9
P557,考察,KP8
P557,考察,KP6
P558,考察,KP29
P558,考察,KP13
P558,考察,KP9
P559,考察,KP23
P559,考察,KP2
P559,考察,KP16
P559,考察,KP4
P560,考察,KP3
P560,考察,KP4
P561,考察,KP12
P561,考察,KP13
P561,考察,KP9
P562,考察,KP2
P562,考察,KP12
P562,考察,KP8
P562,考察,KP22
P563,考察,KP12
P563,考察,KP3
P563,考察,KP21
P563,考察,KP24
P563,考察,KP13
P563,考察,KP9
P563,考察,KP17
P564,考察,KP1
P564,考察,KP3
P564,考察,KP4
P564,考察,KP9
P565,考察,KP12
P565,考察,KP26
P565,考察,KP11
P566,考察,KP9
P566,考察,KP8
P567,考察,KP23
P567,考察,KP2
P567,考察,KP4
P567,考察,KP5
P568,考察,KP16
P568,考察,KP21
P568,考察,KP4
P568,考察,KP26
P568,考察,KP9
P568,考察,KP8
P568,考察,KP27
P568,考察,KP17
P569,考察,KP12
P569,考察,KP3
P569,考察,KP4
P569,考察,KP13
P569,考察,KP9
P569,考察,KP5
P569,考察,KP15
P570,考察,KP1
P570,考察,KP4
P570,考察,KP9
P570,考察,KP10
P571,考察,KP1
P571,考察,KP5
P571,考察,KP8
P572,考察,KP2
P572,考察,KP5
P572,考察,KP8
P573,考察,KP23
P573,考察,KP4
P573,考察,KP8
P574,考察,KP23
P574,考察,KP2
P574,考察,KP26
P574,考察,KP8
P575,考察,KP1
P575,考察,KP3
P575,考察,KP4
P575,考察,KP9
P575,考察,KP5
P575,考察,KP10
P576,考察,KP1
P576,考察,KP4
P576,考察,KP13
P576,考察,KP9
P576,考察,KP5
P576,考察,KP10
P577,考察,KP2
P577,考察,KP3
P577,考察,KP21
P577,考察,KP4
P577,考察,KP13
P577,考察,KP9
P578,考察,KP2
P578,考察,KP9
P579,考察,KP19
P579,考察,KP5
P579,考察,KP8
P580,考察,KP3
P580,考察,KP21
P580,考察,KP7
P580,考察,KP4
P580,考察,KP5
P580,考察,KP17
P581,考察,KP23
P581,考察,KP21
P581,考察,KP29
P581,考察,KP35
P581,考察,KP13
P582,考察,KP1
P582,考察,KP3
P582,考察,KP4
P582,考察,KP5
P582,考察,KP8
P583,考察,KP1
P583,考察,KP2
P583,考察,KP12
P583,考察,KP3
P583,考察,KP9
P583,考察,KP5
P584,考察,KP1
P584,考察,KP2
P584,考察,KP12
P584,考察,KP9
P585,考察,KP12
P585,考察,KP19
P585,考察,KP9
P585,考察,KP8
P586,考察,KP3
P586,考察,KP29
P587,考察,KP12
P587,考察,KP21
P587,考察,KP4
P587,考察,KP13
P587,考察,KP9
P587,考察,KP17
P588,考察,KP16
P588,考察,KP4
P588,考察,KP31
P588,考察,KP9
P588,考察,KP8
P589,考察,KP2
P589,考察,KP3
P589,考察,KP4
P589,考察,KP5
P589,考察,KP8
P589,考察,KP10
P590,考察,KP1
P590,考察,KP2
P590,考察,KP9
P590,考察,KP5
P590,考察,KP6
P590,考察,KP10
P591,考察,KP16
P591,考察,KP4
P591,考察,KP8
P592,考察,KP1
P592,考察,KP9
P592,考察,KP11
P592,考察,KP10
P593,考察,KP1
P593,考察,KP12
P593,考察,KP6
P594,考察,KP9
P594,考察,KP8
P595,考察,KP3
P595,考察,KP9
P595,考察,KP8
P595,考察,KP30
P596,考察,KP4
P596,考察,KP9
P596,考察,KP17
P597,考察,KP2
P597,考察,KP4
P597,考察,KP9
P597,考察,KP8
P597,考察,KP27
P598,考察,KP12
P598,考察,KP21
P598,考察,KP13
P598,考察,KP9
P598,考察,KP20
P598,考察,KP5
P598,考察,KP11
P599,考察,KP1
P599,考察,KP4
P599,考察,KP13
P599,考察,KP25
P600,考察,KP12
P600,考察,KP9
P600,考察,KP8
P600,考察,KP6
P601,考察,KP1
P601,考察,KP16
P601,考察,KP3
P601,考察,KP24
P601,考察,KP13
P602,考察,KP14
P602,考察,KP1
P602,考察,KP16
P602,考察,KP12
P602,考察,KP21
P602,考察,KP24
P602,考察,KP13
P603,考察,KP12
P603,考察,KP4
P603,考察,KP28
P604,考察,KP1
P604,考察,KP2
P604,考察,KP12
P604,考察,KP5
P604,考察,KP28
P605,考察,KP4
P605,考察,KP5
P606,考察,KP1
P606,考察,KP9
P606,考察,KP8
P607,考察,KP12
P607,考察,KP9
P607,考察,KP5
P607,考察,KP8
P608,考察,KP3
P608,考察,KP21
P608,考察,KP4
P608,考察,KP24
P608,考察,KP13
P608,考察,KP9
P608,考察,KP8
P608,考察,KP17
P609,考察,KP3
P609,考察,KP4
P609,考察,KP24
P609,考察,KP13
P609,考察,KP8
P609,考察,KP17
P610,考察,KP2
P610,考察,KP3
P610,考察,KP21
P610,考察,KP4
P610,考察,KP24
P610,考察,KP31
P610,考察,KP13
P610,考察,KP9
P610,考察,KP5
P610,考察,KP8
P610,考察,KP17
P611,考察,KP4
P611,考察,KP9
P611,考察,KP5
P612,考察,KP12
P612,考察,KP3
P612,考察,KP9
P612,考察,KP5
P612,考察,KP6
P613,考察,KP12
P613,考察,KP9
P614,考察,KP2
P614,考察,KP9
P614,考察,KP8
P614,考察,KP22
P615,考察,KP3
P615,考察,KP9
P615,考察,KP8
P615,考察,KP6
P616,考察,KP4
P616,考察,KP8
P616,考察,KP22
P617,考察,KP23
P617,考察,KP4
P617,考察,KP8
P617,考察,KP27
P618,考察,KP2
P618,考察,KP4
P618,考察,KP24
P618,考察,KP13
P618,考察,KP8
P618,考察,KP17
P619,考察,KP23
P619,考察,KP20
P619,考察,KP5
P619,考察,KP8
P619,考察,KP36
P619,考察,KP15
P620,考察,KP1
P620,考察,KP8
P621,考察,KP23
P621,考察,KP2
P621,考察,KP9
P621,考察,KP8
P621,考察,KP22
P622,考察,KP5
P622,考察,KP8
P623,考察,KP2
P623,考察,KP4
P623,考察,KP9
P624,考察,KP4
P624,考察,KP9
P624,考察,KP8
P625,考察,KP4
P625,考察,KP9
P625,考察,KP8
P626,考察,KP16
P626,考察,KP4
P626,考察,KP9
P626,考察,KP8
P627,考察,KP1
P627,考察,KP3
P627,考察,KP7
P627,考察,KP24
P627,考察,KP9
P627,考察,KP8
P627,考察,KP6
P628,考察,KP1
P628,考察,KP3
P628,考察,KP7
P628,考察,KP24
P628,考察,KP9
P628,考察,KP8
P628,考察,KP6
P629,考察,KP3
P629,考察,KP4
P629,考察,KP24
P629,考察,KP9
P629,考察,KP5
P629,考察,KP30
P629,考察,KP6
P630,考察,KP2
P630,考察,KP21
P630,考察,KP9
P630,考察,KP6
P630,考察,KP17
P631,考察,KP1
P631,考察,KP3
P631,考察,KP4
P631,考察,KP9
P631,考察,KP5
P631,考察,KP10
P632,考察,KP14
P632,考察,KP2
P632,考察,KP9
P632,考察,KP5
P632,考察,KP8
P633,考察,KP3
P633,考察,KP7
P633,考察,KP9
P633,考察,KP20
P634,考察,KP2
P634,考察,KP3
P634,考察,KP9
P634,考察,KP5
P635,考察,KP21
P635,考察,KP4
P635,考察,KP9
P635,考察,KP17
P636,考察,KP21
P636,考察,KP13
P636,考察,KP25
P637,考察,KP2
P637,考察,KP3
P637,考察,KP9
P637,考察,KP6
P638,考察,KP1
P638,考察,KP9
P638,考察,KP8
P639,考察,KP8
P640,考察,KP9
P640,考察,KP5
P641,考察,KP1
P641,考察,KP3
P641,考察,KP17
P642,考察,KP1
P642,考察,KP2
P642,考察,KP3
P642,考察,KP4
P642,考察,KP26
P642,考察,KP9
P642,考察,KP5
P642,考察,KP17
P643,考察,KP2
P643,考察,KP4
P643,考察,KP9
P643,考察,KP8
P643,考察,KP22
P644,考察,KP1
P644,考察,KP9
P645,考察,KP12
P645,考察,KP28
P645,考察,KP11
P646,考察,KP12
P646,考察,KP9
P646,考察,KP8
P647,考察,KP12
P647,考察,KP8
P648,考察,KP20
P648,考察,KP34
P648,考察,KP11
P648,考察,KP10
P649,考察,KP2
P649,考察,KP11
P650,考察,KP2
P650,考察,KP5
P650,考察,KP8
P651,考察,KP2
P651,考察,KP5
P651,考察,KP8
P652,考察,KP3
P652,考察,KP4
P652,考察,KP5
P653,考察,KP1
P653,考察,KP3
P653,考察,KP4
P654,考察,KP1
P654,考察,KP3
P654,考察,KP10
P655,考察,KP23
P655,考察,KP3
P655,考察,KP29
P655,考察,KP8
P656,考察,KP1
P656,考察,KP8
P656,考察,KP15
P657,考察,KP19
P657,考察,KP8
P658,考察,KP5
P658,考察,KP8
P659,考察,KP2
P659,考察,KP5
P660,考察,KP2
P660,考察,KP8
P661,考察,KP1
P661,考察,KP2
P661,考察,KP9
P661,考察,KP8
P661,考察,KP22
P662,考察,KP1
P662,考察,KP9
P662,考察,KP8
P662,考察,KP22
P663,考察,KP16
P663,考察,KP8
P663,考察,KP22
P664,考察,KP2
P664,考察,KP3
P664,考察,KP4
P664,考察,KP9
P664,考察,KP5
P664,考察,KP11
P665,考察,KP4
P665,考察,KP24
P665,考察,KP13
P665,考察,KP8
P666,考察,KP1
P666,考察,KP2
P666,考察,KP8
P667,考察,KP2
P667,考察,KP8
P667,考察,KP11
P668,考察,KP2
P668,考察,KP12
P668,考察,KP9
P668,考察,KP8
P669,考察,KP8
P669,考察,KP22
P670,考察,KP3
P670,考察,KP9
P671,考察,KP9
P671,考察,KP8
P671,考察,KP22
P672,考察,KP2
P672,考察,KP16
P672,考察,KP12
P672,考察,KP13
P672,考察,KP5
P673,考察,KP2
P673,考察,KP3
P673,考察,KP21
P673,考察,KP17
P674,考察,KP3
P674,考察,KP9
P674,考察,KP5
P674,考察,KP8
P675,考察,KP3
P675,考察,KP7
P675,考察,KP8
P675,考察,KP22
P675,考察,KP10
P676,考察,KP2
P676,考察,KP3
P676,考察,KP21
P676,考察,KP24
P676,考察,KP8
P676,考察,KP17
P677,考察,KP12
P677,考察,KP21
P677,考察,KP26
P677,考察,KP13
P677,考察,KP9
P677,考察,KP17
P678,考察,KP3
P678,考察,KP4
P678,考察,KP26
P678,考察,KP9
P678,考察,KP5
P679,考察,KP4
P679,考察,KP26
P679,考察,KP9
P679,考察,KP5
P680,考察,KP1
P680,考察,KP2
P680,考察,KP3
P680,考察,KP7
P680,考察,KP5
P680,考察,KP22
P681,考察,KP4
P681,考察,KP5
P681,考察,KP11
P682,考察,KP1
P682,考察,KP9
P682,考察,KP8
P682,考察,KP6
P683,考察,KP9
P683,考察,KP8
P683,考察,KP6
P684,考察,KP16
P684,考察,KP12
P684,考察,KP9
P684,考察,KP8
P685,考察,KP3
P685,考察,KP4
P685,考察,KP30
P686,考察,KP1
P686,考察,KP2
P686,考察,KP3
P686,考察,KP9
P686,考察,KP8
P687,考察,KP2
P687,考察,KP26
P687,考察,KP8
P687,考察,KP22
P688,考察,KP1
P688,考察,KP2
P688,考察,KP3
P688,考察,KP13
P688,考察,KP9
P688,考察,KP5
P688,考察,KP25
P689,考察,KP26
P689,考察,KP9
P689,考察,KP6
P690,考察,KP2
P690,考察,KP9
P691,考察,KP5
P691,考察,KP8
P692,考察,KP2
P692,考察,KP3
P692,考察,KP4
P692,考察,KP9
P692,考察,KP8
P692,考察,KP27
P692,考察,KP10
P693,考察,KP2
P693,考察,KP3
P693,考察,KP7
P693,考察,KP4
P693,考察,KP9
P693,考察,KP8
P693,考察,KP10
P694,考察,KP2
P694,考察,KP7
P694,考察,KP4
P694,考察,KP9
P694,考察,KP8
P695,考察,KP21
P695,考察,KP4
P695,考察,KP13
P695,考察,KP9
P695,考察,KP5
P695,考察,KP8
P696,考察,KP9
P696,考察,KP8
P697,考察,KP12
P697,考察,KP9
P697,考察,KP6
P697,考察,KP11
P698,考察,KP26
P698,考察,KP9
P698,考察,KP6
P699,考察,KP9
P699,考察,KP11
P700,考察,KP9
P701,考察,KP23
P701,考察,KP2
P701,考察,KP20
P701,考察,KP37
P702,考察,KP2
P702,考察,KP4
P702,考察,KP8
P702,考察,KP22
P703,考察,KP2
P703,考察,KP21
P703,考察,KP4
P703,考察,KP8
P703,考察,KP22
P704,考察,KP2
P704,考察,KP3
P704,考察,KP4
P705,考察,KP1
P705,考察,KP3
P705,考察,KP21
P705,考察,KP13
P705,考察,KP20
P705,考察,KP17
P706,考察,KP2
P706,考察,KP3
P706,考察,KP21
P706,考察,KP13
P706,考察,KP20
P706,考察,KP17
P707,考察,KP2
P707,考察,KP19
P707,考察,KP9
P707,考察,KP8
P708,考察,KP12
P708,考察,KP26
P709,考察,KP12
P709,考察,KP5
P709,考察,KP8
P710,考察,KP16
P710,考察,KP4
P710,考察,KP17
P711,考察,KP16
P711,考察,KP4
P711,考察,KP8
P711,考察,KP17
P712,考察,KP2
P712,考察,KP12
P712,考察,KP3
P712,考察,KP9
P712,考察,KP5
P713,考察,KP1
P713,考察,KP2
P713,考察,KP21
P713,考察,KP7
P713,考察,KP24
P713,考察,KP9
P713,考察,KP28
P713,考察,KP17
P714,考察,KP12
P715,考察,KP9
P715,考察,KP5
P716,考察,KP1
P716,考察,KP2
P716,考察,KP3
P716,考察,KP5
P717,考察,KP1
P717,考察,KP2
P717,考察,KP13
P717,考察,KP9
P717,考察,KP25
P718,考察,KP4
P718,考察,KP9
P718,考察,KP5
P718,考察,KP8
P719,考察,KP16
P719,考察,KP3
P719,考察,KP9
